2023-11-29 17:00:00.0026–TRACE–2023/11/29 17:00:00:0025| 0| COM84| S | CommandID  19877| FA52010405
2023-11-29 17:07:54.8147–TRACE–2023/11/29 17:07:54:8147| 0| COM84| R | CommandID  23545| FA01054555550D0A
2023-11-29 17:07:54.8372–TRACE–2023/11/29 17:07:54:8372| 0| COM84| S | CommandID  23546| FA52020403
2023-11-29 17:07:54.8754–TRACE–2023/11/29 17:07:54:8753| 0| COM84| R | CommandID  23546| FA02054155550D0A
2023-11-29 17:07:54.8871–TRACE–2023/11/29 17:07:54:8870| 0| COM84| S | CommandID  23547| FA52030403
2023-11-29 17:07:54.9159–TRACE–2023/11/29 17:07:54:9159| 0| COM84| R | CommandID  23547| FA03054357550D0A
2023-11-29 17:07:54.9307–TRACE–2023/11/29 17:07:54:9306| 0| COM84| S | CommandID  23548| FA52010404
2023-11-29 17:07:54.9628–TRACE–2023/11/29 17:07:54:9628| 0| COM84| R | CommandID  23548| FA01034B0D0A
2023-11-29 17:07:54.9628–TRACE–2023/11/29 17:07:54:9681| 0| COM84| S | CommandID  23549| FA52020404
2023-11-29 17:07:54.9948–TRACE–2023/11/29 17:07:54:9948| 0| COM84| R | CommandID  23549| FA02034B0D0A
2023-11-29 17:07:54.9948–TRACE–2023/11/29 17:07:55:0008| 0| COM84| S | CommandID  23550| FA52030404
2023-11-29 17:07:55.0299–TRACE–2023/11/29 17:07:55:0299| 0| COM84| R | CommandID  23550| FA03034B0D0A
2023-11-29 17:07:55.0414–TRACE–2023/11/29 17:07:55:0414| 0| COM84| S | CommandID  23551| FA52010405
2023-11-29 17:07:55.0778–TRACE–2023/11/29 17:07:55:0778| 0| COM84| R | CommandID  23551| FA01041E430D0A
2023-11-29 17:07:55.0844–TRACE–2023/11/29 17:07:55:0843| 0| COM84| S | CommandID  23552| FA52020405
2023-11-29 17:07:55.1247–TRACE–2023/11/29 17:07:55:1247| 0| COM84| R | CommandID  23552| FA020437320D0A
2023-11-29 17:07:55.1247–TRACE–2023/11/29 17:07:55:1305| 0| COM84| S | CommandID  23553| FA52030405
2023-11-29 17:07:55.1655–TRACE–2023/11/29 17:07:55:1654| 0| COM84| R | CommandID  23553| FA030420290D0A
2023-11-29 17:07:55.1655–TRACE–2023/11/29 17:07:55:1722| 0| COM84| S | CommandID  23554| FA52010501
2023-11-29 17:07:55.1978–TRACE–2023/11/29 17:07:55:1978| 0| COM84| R | CommandID  23554| FA0104053C0D0A
2023-11-29 17:07:55.1978–TRACE–2023/11/29 17:07:55:2046| 0| COM84| S | CommandID  23555| FA52030501
2023-11-29 17:07:55.2337–TRACE–2023/11/29 17:07:55:2337| 0| COM84| R | CommandID  23555| FA030401580D0A
2023-11-29 17:07:55.2461–TRACE–2023/11/29 17:07:55:2461| 0| COM84| S | CommandID  23556| FA52020501
2023-11-29 17:07:55.2795–TRACE–2023/11/29 17:07:55:2795| 0| COM84| R | CommandID  23556| FA020405300D0A
2023-11-29 17:07:57.2140–TRACE–2023/11/29 17:07:57:2140| 0| COM84| S | CommandID  23557| FA52010002
2023-11-29 17:07:57.2477–TRACE–2023/11/29 17:07:57:2476| 0| COM84| R | CommandID  23557| FA010403040D0A
2023-11-29 17:07:57.2586–TRACE–2023/11/29 17:07:57:2585| 0| COM84| S | CommandID  23558| FA52020002
2023-11-29 17:07:57.2893–TRACE–2023/11/29 17:07:57:2892| 0| COM84| R | CommandID  23558| FA020403040D0A
2023-11-29 17:07:57.2893–TRACE–2023/11/29 17:07:57:3013| 0| COM84| S | CommandID  23559| FA52030002
2023-11-29 17:07:57.3383–TRACE–2023/11/29 17:07:57:3383| 0| COM84| R | CommandID  23559| FA030403040D0A
2023-11-29 17:07:57.3383–TRACE–2023/11/29 17:07:57:3466| 0| COM84| S | CommandID  23560| FA52010001
2023-11-29 17:07:57.3864–TRACE–2023/11/29 17:07:57:3864| 0| COM84| R | CommandID  23560| FA010401020D0A
2023-11-29 17:07:57.3864–TRACE–2023/11/29 17:07:57:3945| 0| COM84| S | CommandID  23561| FA52020001
2023-11-29 17:07:57.4335–TRACE–2023/11/29 17:07:57:4334| 0| COM84| R | CommandID  23561| FA020401020D0A
2023-11-29 17:07:57.4637–TRACE–2023/11/29 17:07:57:4637| 0| COM84| S | CommandID  23562| FA52030001
2023-11-29 17:07:57.5003–TRACE–2023/11/29 17:07:57:5003| 0| COM84| R | CommandID  23562| FA030401020D0A
2023-11-29 17:07:57.5189–TRACE–2023/11/29 17:07:57:5189| 0| COM84| S | CommandID  23563| FA52010401
2023-11-29 17:07:57.5471–TRACE–2023/11/29 17:07:57:5471| 0| COM84| R | CommandID  23563| FA010A0101020304050607080D0A
2023-11-29 17:07:57.5668–TRACE–2023/11/29 17:07:57:5668| 0| COM84| S | CommandID  23564| FA52020401
2023-11-29 17:07:57.6114–TRACE–2023/11/29 17:07:57:6114| 0| COM84| R | CommandID  23564| FA020A0101020304050607080D0A
2023-11-29 17:07:57.6289–TRACE–2023/11/29 17:07:57:6289| 0| COM84| S | CommandID  23565| FA52030401
2023-11-29 17:07:57.6721–TRACE–2023/11/29 17:07:57:6721| 0| COM84| R | CommandID  23565| FA030A0101020304050607080D0A
2023-11-29 17:07:57.6905–TRACE–2023/11/29 17:07:57:6905| 0| COM84| S | CommandID  23566| FA52010101
2023-11-29 17:07:57.7323–TRACE–2023/11/29 17:07:57:7322| 0| COM84| R | CommandID  23566| FA0103640D0A
2023-11-29 17:07:57.7560–TRACE–2023/11/29 17:07:57:7560| 0| COM84| S | CommandID  23567| FA52020101
2023-11-29 17:07:57.8003–TRACE–2023/11/29 17:07:57:8003| 0| COM84| R | CommandID  23567| FA0203640D0A
2023-11-29 17:07:57.8183–TRACE–2023/11/29 17:07:57:8182| 0| COM84| S | CommandID  23568| FA52030101
2023-11-29 17:07:57.8572–TRACE–2023/11/29 17:07:57:8572| 0| COM84| R | CommandID  23568| FA0303640D0A
2023-11-29 17:07:57.8767–TRACE–2023/11/29 17:07:57:8767| 0| COM84| S | CommandID  23569| FA52010402
2023-11-29 17:07:57.9136–TRACE–2023/11/29 17:07:57:9136| 0| COM84| R | CommandID  23569| FA010400870D0A
2023-11-29 17:07:57.9331–TRACE–2023/11/29 17:07:57:9331| 0| COM84| S | CommandID  23570| FA52020402
2023-11-29 17:07:57.9694–TRACE–2023/11/29 17:07:57:9694| 0| COM84| R | CommandID  23570| FA020400890D0A
2023-11-29 17:07:57.9964–TRACE–2023/11/29 17:07:57:9964| 0| COM84| S | CommandID  23571| FA52030402
2023-11-29 17:07:58.0282–TRACE–2023/11/29 17:07:58:0282| 0| COM84| R | CommandID  23571| FA030400850D0A
2023-11-29 17:07:58.0459–TRACE–2023/11/29 17:07:58:0458| 0| COM84| S | CommandID  23572| FA52010403
2023-11-29 17:07:58.0920–TRACE–2023/11/29 17:07:58:0920| 0| COM84| R | CommandID  23572| FA01054355550D0A
2023-11-29 17:07:58.1002–TRACE–2023/11/29 17:07:58:1002| 0| COM84| S | CommandID  23573| FA52020403
2023-11-29 17:07:58.1382–TRACE–2023/11/29 17:07:58:1382| 0| COM84| R | CommandID  23573| FA02054355550D0A
2023-11-29 17:07:58.1466–TRACE–2023/11/29 17:07:58:1466| 0| COM84| S | CommandID  23574| FA52030403
2023-11-29 17:07:58.1901–TRACE–2023/11/29 17:07:58:1901| 0| COM84| R | CommandID  23574| FA03054157550D0A
2023-11-29 17:07:58.2039–TRACE–2023/11/29 17:07:58:2039| 0| COM84| S | CommandID  23575| FA52010404
2023-11-29 17:07:58.2500–TRACE–2023/11/29 17:07:58:2500| 0| COM84| R | CommandID  23575| FA01034B0D0A
2023-11-29 17:07:58.2580–TRACE–2023/11/29 17:07:58:2580| 0| COM84| S | CommandID  23576| FA52020404
2023-11-29 17:07:58.2898–TRACE–2023/11/29 17:07:58:2897| 0| COM84| R | CommandID  23576| FA02034B0D0A
2023-11-29 17:07:58.2898–TRACE–2023/11/29 17:07:58:2965| 0| COM84| S | CommandID  23577| FA52030404
2023-11-29 17:07:58.3252–TRACE–2023/11/29 17:07:58:3252| 0| COM84| R | CommandID  23577| FA03034B0D0A
2023-11-29 17:07:58.3392–TRACE–2023/11/29 17:07:58:3392| 0| COM84| S | CommandID  23578| FA52010405
2023-11-29 17:07:58.3742–TRACE–2023/11/29 17:07:58:3741| 0| COM84| R | CommandID  23578| FA010432340D0A
2023-11-29 17:07:58.3822–TRACE–2023/11/29 17:07:58:3822| 0| COM84| S | CommandID  23579| FA52020405
2023-11-29 17:07:58.4165–TRACE–2023/11/29 17:07:58:4165| 0| COM84| R | CommandID  23579| FA0204122C0D0A
2023-11-29 17:07:58.4165–TRACE–2023/11/29 17:07:58:4238| 0| COM84| S | CommandID  23580| FA52030405
2023-11-29 17:07:58.4686–TRACE–2023/11/29 17:07:58:4686| 0| COM84| R | CommandID  23580| FA03040B470D0A
2023-11-29 17:07:58.4946–TRACE–2023/11/29 17:07:58:4946| 0| COM84| S | CommandID  23581| FA52010501
2023-11-29 17:07:58.5274–TRACE–2023/11/29 17:07:58:5273| 0| COM84| R | CommandID  23581| FA0104053C0D0A
2023-11-29 17:07:58.5491–TRACE–2023/11/29 17:07:58:5491| 0| COM84| S | CommandID  23582| FA52030501
2023-11-29 17:07:58.5768–TRACE–2023/11/29 17:07:58:5768| 0| COM84| R | CommandID  23582| FA0304010C0D0A
2023-11-29 17:07:58.5948–TRACE–2023/11/29 17:07:58:5947| 0| COM84| S | CommandID  23583| FA52020501
2023-11-29 17:07:58.6408–TRACE–2023/11/29 17:07:58:6408| 0| COM84| R | CommandID  23583| FA020405280D0A
2023-11-29 17:08:00.3030–TRACE–2023/11/29 17:08:00:3030| 0| COM84| S | CommandID  23584| FA52010002
2023-11-29 17:08:00.3376–TRACE–2023/11/29 17:08:00:3376| 0| COM84| R | CommandID  23584| FA010403040D0A
2023-11-29 17:08:00.3557–TRACE–2023/11/29 17:08:00:3557| 0| COM84| S | CommandID  23585| FA52020002
2023-11-29 17:08:00.3850–TRACE–2023/11/29 17:08:00:3849| 0| COM84| R | CommandID  23585| FA020403040D0A
2023-11-29 17:08:00.4023–TRACE–2023/11/29 17:08:00:4022| 0| COM84| S | CommandID  23586| FA52030002
2023-11-29 17:08:00.4501–TRACE–2023/11/29 17:08:00:4501| 0| COM84| R | CommandID  23586| FA030403040D0A
2023-11-29 17:08:00.4501–TRACE–2023/11/29 17:08:00:4561| 0| COM84| S | CommandID  23587| FA52010001
2023-11-29 17:08:00.4818–TRACE–2023/11/29 17:08:00:4818| 0| COM84| R | CommandID  23587| FA010401020D0A
2023-11-29 17:08:00.4818–TRACE–2023/11/29 17:08:00:4870| 0| COM84| S | CommandID  23588| FA52020001
2023-11-29 17:08:00.5121–TRACE–2023/11/29 17:08:00:5121| 0| COM84| R | CommandID  23588| FA020401020D0A
2023-11-29 17:08:00.5251–TRACE–2023/11/29 17:08:00:5251| 0| COM84| S | CommandID  23589| FA52030001
2023-11-29 17:08:00.5575–TRACE–2023/11/29 17:08:00:5575| 0| COM84| R | CommandID  23589| FA030401020D0A
2023-11-29 17:08:00.5575–TRACE–2023/11/29 17:08:00:5634| 0| COM84| S | CommandID  23590| FA52010401
2023-11-29 17:08:00.5914–TRACE–2023/11/29 17:08:00:5914| 0| COM84| R | CommandID  23590| FA010A0101020304050607080D0A
2023-11-29 17:08:00.5914–TRACE–2023/11/29 17:08:00:5973| 0| COM84| S | CommandID  23591| FA52020401
2023-11-29 17:08:00.6487–TRACE–2023/11/29 17:08:00:6487| 0| COM84| R | CommandID  23591| FA020A0101020304050607080D0A
2023-11-29 17:08:00.6487–TRACE–2023/11/29 17:08:00:6555| 0| COM84| S | CommandID  23592| FA52030401
2023-11-29 17:08:00.7023–TRACE–2023/11/29 17:08:00:7022| 0| COM84| R | CommandID  23592| FA030A0101020304050607080D0A
2023-11-29 17:08:00.7185–TRACE–2023/11/29 17:08:00:7185| 0| COM84| S | CommandID  23593| FA52010101
2023-11-29 17:08:00.7467–TRACE–2023/11/29 17:08:00:7467| 0| COM84| R | CommandID  23593| FA0103640D0A
2023-11-29 17:08:00.7683–TRACE–2023/11/29 17:08:00:7683| 0| COM84| S | CommandID  23594| FA52020101
2023-11-29 17:08:00.8076–TRACE–2023/11/29 17:08:00:8076| 0| COM84| R | CommandID  23594| FA0203640D0A
2023-11-29 17:08:00.8236–TRACE–2023/11/29 17:08:00:8235| 0| COM84| S | CommandID  23595| FA52030101
2023-11-29 17:08:00.8571–TRACE–2023/11/29 17:08:00:8571| 0| COM84| R | CommandID  23595| FA0303640D0A
2023-11-29 17:08:00.8715–TRACE–2023/11/29 17:08:00:8715| 0| COM84| S | CommandID  23596| FA52010402
2023-11-29 17:08:00.9189–TRACE–2023/11/29 17:08:00:9189| 0| COM84| R | CommandID  23596| FA010400890D0A
2023-11-29 17:08:00.9446–TRACE–2023/11/29 17:08:00:9446| 0| COM84| S | CommandID  23597| FA52020402
2023-11-29 17:08:00.9802–TRACE–2023/11/29 17:08:00:9802| 0| COM84| R | CommandID  23597| FA020400850D0A
2023-11-29 17:08:00.9802–TRACE–2023/11/29 17:08:00:9876| 0| COM84| S | CommandID  23598| FA52030402
2023-11-29 17:08:01.0153–TRACE–2023/11/29 17:08:01:0153| 0| COM84| R | CommandID  23598| FA030400870D0A
2023-11-29 17:08:01.0279–TRACE–2023/11/29 17:08:01:0279| 0| COM84| S | CommandID  23599| FA52010403
2023-11-29 17:08:01.0781–TRACE–2023/11/29 17:08:01:0780| 0| COM84| R | CommandID  23599| FA01054555550D0A
2023-11-29 17:08:01.0885–TRACE–2023/11/29 17:08:01:0885| 0| COM84| S | CommandID  23600| FA52020403
2023-11-29 17:08:01.1162–TRACE–2023/11/29 17:08:01:1162| 0| COM84| R | CommandID  23600| FA02054555550D0A
2023-11-29 17:08:01.1162–TRACE–2023/11/29 17:08:01:1226| 0| COM84| S | CommandID  23601| FA52030403
2023-11-29 17:08:01.1696–TRACE–2023/11/29 17:08:01:1696| 0| COM84| R | CommandID  23601| FA03054159550D0A
2023-11-29 17:08:01.1774–TRACE–2023/11/29 17:08:01:1774| 0| COM84| S | CommandID  23602| FA52010404
2023-11-29 17:08:01.2149–TRACE–2023/11/29 17:08:01:2149| 0| COM84| R | CommandID  23602| FA01034B0D0A
2023-11-29 17:08:01.2149–TRACE–2023/11/29 17:08:01:2211| 0| COM84| S | CommandID  23603| FA52020404
2023-11-29 17:08:01.2666–TRACE–2023/11/29 17:08:01:2665| 0| COM84| R | CommandID  23603| FA02034B0D0A
2023-11-29 17:08:01.2911–TRACE–2023/11/29 17:08:01:2911| 0| COM84| S | CommandID  23604| FA52030404
2023-11-29 17:08:01.3235–TRACE–2023/11/29 17:08:01:3235| 0| COM84| R | CommandID  23604| FA03034B0D0A
2023-11-29 17:08:01.3407–TRACE–2023/11/29 17:08:01:3407| 0| COM84| S | CommandID  23605| FA52010405
2023-11-29 17:08:01.3712–TRACE–2023/11/29 17:08:01:3712| 0| COM84| R | CommandID  23605| FA01043B340D0A
2023-11-29 17:08:01.3855–TRACE–2023/11/29 17:08:01:3855| 0| COM84| S | CommandID  23606| FA52020405
2023-11-29 17:08:01.4232–TRACE–2023/11/29 17:08:01:4232| 0| COM84| R | CommandID  23606| FA02040A500D0A
2023-11-29 17:08:01.4374–TRACE–2023/11/29 17:08:01:4374| 0| COM84| S | CommandID  23607| FA52030405
2023-11-29 17:08:01.4663–TRACE–2023/11/29 17:08:01:4663| 0| COM84| R | CommandID  23607| FA030449290D0A
2023-11-29 17:08:01.4871–TRACE–2023/11/29 17:08:01:4871| 0| COM84| S | CommandID  23608| FA52010501
2023-11-29 17:08:01.5220–TRACE–2023/11/29 17:08:01:5220| 0| COM84| R | CommandID  23608| FA010401500D0A
2023-11-29 17:08:01.5520–TRACE–2023/11/29 17:08:01:5520| 0| COM84| S | CommandID  23609| FA52030501
2023-11-29 17:08:01.5943–TRACE–2023/11/29 17:08:01:5943| 0| COM84| R | CommandID  23609| FA030401080D0A
2023-11-29 17:08:01.6026–TRACE–2023/11/29 17:08:01:6026| 0| COM84| S | CommandID  23610| FA52020501
2023-11-29 17:08:01.6410–TRACE–2023/11/29 17:08:01:6409| 0| COM84| R | CommandID  23610| FA020401380D0A
2023-11-29 17:08:03.3774–TRACE–2023/11/29 17:08:03:3774| 0| COM84| S | CommandID  23611| FA52010002
2023-11-29 17:08:03.4231–TRACE–2023/11/29 17:08:03:4231| 0| COM84| R | CommandID  23611| FA010403040D0A
2023-11-29 17:08:03.4289–TRACE–2023/11/29 17:08:03:4289| 0| COM84| S | CommandID  23612| FA52020002
2023-11-29 17:08:03.4602–TRACE–2023/11/29 17:08:03:4602| 0| COM84| R | CommandID  23612| FA020403040D0A
2023-11-29 17:08:03.4757–TRACE–2023/11/29 17:08:03:4756| 0| COM84| S | CommandID  23613| FA52030002
2023-11-29 17:08:03.5066–TRACE–2023/11/29 17:08:03:5066| 0| COM84| R | CommandID  23613| FA030403040D0A
2023-11-29 17:08:03.5297–TRACE–2023/11/29 17:08:03:5297| 0| COM84| S | CommandID  23614| FA52010001
2023-11-29 17:08:03.5605–TRACE–2023/11/29 17:08:03:5605| 0| COM84| R | CommandID  23614| FA010401020D0A
2023-11-29 17:08:03.5776–TRACE–2023/11/29 17:08:03:5776| 0| COM84| S | CommandID  23615| FA52020001
2023-11-29 17:08:03.6096–TRACE–2023/11/29 17:08:03:6096| 0| COM84| R | CommandID  23615| FA020401020D0A
2023-11-29 17:08:03.6287–TRACE–2023/11/29 17:08:03:6287| 0| COM84| S | CommandID  23616| FA52030001
2023-11-29 17:08:03.6761–TRACE–2023/11/29 17:08:03:6761| 0| COM84| R | CommandID  23616| FA030401020D0A
2023-11-29 17:08:03.6859–TRACE–2023/11/29 17:08:03:6859| 0| COM84| S | CommandID  23617| FA52010401
2023-11-29 17:08:03.7141–TRACE–2023/11/29 17:08:03:7141| 0| COM84| R | CommandID  23617| FA010A0101020304050607080D0A
2023-11-29 17:08:03.7141–TRACE–2023/11/29 17:08:03:7221| 0| COM84| S | CommandID  23618| FA52020401
2023-11-29 17:08:03.7499–TRACE–2023/11/29 17:08:03:7499| 0| COM84| R | CommandID  23618| FA020A0101020304050607080D0A
2023-11-29 17:08:03.7638–TRACE–2023/11/29 17:08:03:7638| 0| COM84| S | CommandID  23619| FA52030401
2023-11-29 17:08:03.8090–TRACE–2023/11/29 17:08:03:8089| 0| COM84| R | CommandID  23619| FA030A0101020304050607080D0A
2023-11-29 17:08:03.8216–TRACE–2023/11/29 17:08:03:8216| 0| COM84| S | CommandID  23620| FA52010101
2023-11-29 17:08:03.8544–TRACE–2023/11/29 17:08:03:8543| 0| COM84| R | CommandID  23620| FA0103640D0A
2023-11-29 17:08:03.8544–TRACE–2023/11/29 17:08:03:8637| 0| COM84| S | CommandID  23621| FA52020101
2023-11-29 17:08:03.8981–TRACE–2023/11/29 17:08:03:8981| 0| COM84| R | CommandID  23621| FA0203640D0A
2023-11-29 17:08:03.9223–TRACE–2023/11/29 17:08:03:9223| 0| COM84| S | CommandID  23622| FA52030101
2023-11-29 17:08:03.9561–TRACE–2023/11/29 17:08:03:9561| 0| COM84| R | CommandID  23622| FA0303640D0A
2023-11-29 17:08:03.9753–TRACE–2023/11/29 17:08:03:9753| 0| COM84| S | CommandID  23623| FA52010402
2023-11-29 17:08:04.0165–TRACE–2023/11/29 17:08:04:0165| 0| COM84| R | CommandID  23623| FA010400870D0A
2023-11-29 17:08:04.0437–TRACE–2023/11/29 17:08:04:0436| 0| COM84| S | CommandID  23624| FA52020402
2023-11-29 17:08:04.0927–TRACE–2023/11/29 17:08:04:0927| 0| COM84| R | CommandID  23624| FA020400890D0A
2023-11-29 17:08:04.1157–TRACE–2023/11/29 17:08:04:1157| 0| COM84| S | CommandID  23625| FA52030402
2023-11-29 17:08:04.1536–TRACE–2023/11/29 17:08:04:1536| 0| COM84| R | CommandID  23625| FA030400870D0A
2023-11-29 17:08:04.1536–TRACE–2023/11/29 17:08:04:1603| 0| COM84| S | CommandID  23626| FA52010403
2023-11-29 17:08:04.1874–TRACE–2023/11/29 17:08:04:1873| 0| COM84| R | CommandID  23626| FA01054359550D0A
2023-11-29 17:08:04.1997–TRACE–2023/11/29 17:08:04:1997| 0| COM84| S | CommandID  23627| FA52020403
2023-11-29 17:08:04.2334–TRACE–2023/11/29 17:08:04:2334| 0| COM84| R | CommandID  23627| FA02054555550D0A
2023-11-29 17:08:04.2468–TRACE–2023/11/29 17:08:04:2468| 0| COM84| S | CommandID  23628| FA52030403
2023-11-29 17:08:04.2766–TRACE–2023/11/29 17:08:04:2766| 0| COM84| R | CommandID  23628| FA03054557550D0A
2023-11-29 17:08:04.2884–TRACE–2023/11/29 17:08:04:2884| 0| COM84| S | CommandID  23629| FA52010404
2023-11-29 17:08:04.3448–TRACE–2023/11/29 17:08:04:3448| 0| COM84| R | CommandID  23629| FA01034B0D0A
2023-11-29 17:08:04.3636–TRACE–2023/11/29 17:08:04:3636| 0| COM84| S | CommandID  23630| FA52020404
2023-11-29 17:08:04.4056–TRACE–2023/11/29 17:08:04:4055| 0| COM84| R | CommandID  23630| FA02034B0D0A
2023-11-29 17:08:04.4223–TRACE–2023/11/29 17:08:04:4222| 0| COM84| S | CommandID  23631| FA52030404
2023-11-29 17:08:04.4562–TRACE–2023/11/29 17:08:04:4561| 0| COM84| R | CommandID  23631| FA03034B0D0A
2023-11-29 17:08:04.4861–TRACE–2023/11/29 17:08:04:4861| 0| COM84| S | CommandID  23632| FA52010405
2023-11-29 17:08:04.5362–TRACE–2023/11/29 17:08:04:5362| 0| COM84| R | CommandID  23632| FA0104402F0D0A
2023-11-29 17:08:04.5601–TRACE–2023/11/29 17:08:04:5601| 0| COM84| S | CommandID  23633| FA52020405
2023-11-29 17:08:04.5877–TRACE–2023/11/29 17:08:04:5876| 0| COM84| R | CommandID  23633| FA02042A0A0D0A
2023-11-29 17:08:04.6177–TRACE–2023/11/29 17:08:04:6176| 0| COM84| S | CommandID  23634| FA52030405
2023-11-29 17:08:04.6587–TRACE–2023/11/29 17:08:04:6587| 0| COM84| R | CommandID  23634| FA03042A150D0A
2023-11-29 17:08:04.6733–TRACE–2023/11/29 17:08:04:6733| 0| COM84| S | CommandID  23635| FA52010501
2023-11-29 17:08:04.7214–TRACE–2023/11/29 17:08:04:7214| 0| COM84| R | CommandID  23635| FA010401000D0A
2023-11-29 17:08:04.7297–TRACE–2023/11/29 17:08:04:7297| 0| COM84| S | CommandID  23636| FA52030501
2023-11-29 17:08:04.7716–TRACE–2023/11/29 17:08:04:7716| 0| COM84| R | CommandID  23636| FA030401300D0A
2023-11-29 17:08:04.7716–TRACE–2023/11/29 17:08:04:7840| 0| COM84| S | CommandID  23637| FA52020501
2023-11-29 17:08:04.8207–TRACE–2023/11/29 17:08:04:8207| 0| COM84| R | CommandID  23637| FA020401300D0A
2023-11-29 17:08:06.4532–TRACE–2023/11/29 17:08:06:4532| 0| COM84| S | CommandID  23638| FA52010002
2023-11-29 17:08:06.4849–TRACE–2023/11/29 17:08:06:4849| 0| COM84| R | CommandID  23638| FA010403040D0A
2023-11-29 17:08:06.5025–TRACE–2023/11/29 17:08:06:5025| 0| COM84| S | CommandID  23639| FA52020002
2023-11-29 17:08:06.5397–TRACE–2023/11/29 17:08:06:5397| 0| COM84| R | CommandID  23639| FA020403040D0A
2023-11-29 17:08:06.5606–TRACE–2023/11/29 17:08:06:5606| 0| COM84| S | CommandID  23640| FA52030002
2023-11-29 17:08:06.5946–TRACE–2023/11/29 17:08:06:5946| 0| COM84| R | CommandID  23640| FA030403040D0A
2023-11-29 17:08:06.6032–TRACE–2023/11/29 17:08:06:6031| 0| COM84| S | CommandID  23641| FA52010001
2023-11-29 17:08:06.6331–TRACE–2023/11/29 17:08:06:6330| 0| COM84| R | CommandID  23641| FA010401020D0A
2023-11-29 17:08:06.6479–TRACE–2023/11/29 17:08:06:6479| 0| COM84| S | CommandID  23642| FA52020001
2023-11-29 17:08:06.6846–TRACE–2023/11/29 17:08:06:6845| 0| COM84| R | CommandID  23642| FA020401020D0A
